conversation_id_str,created_at,favorite_count,full_text,text_cleaned,text_normalized,text_tokenized,text_nostopword,text_stemmed,text_final,Sentimen_Model
1924831680331952173,Tue May 20 15:14:31 +0000 2025,0,@unmagnetism pak dediiiiiii nih ada bocil bandeel pak. Kirim aja ke barak militeer. Biar gak maen hape muluu. @DediMulyadi71,pak dediiiiiii nih ada bocil bandeel pak kirim aja ke barak militeer biar gak maen hape muluu,pak dediiiiiii ini ada bocil bandeel pak kirim saja ke barak militeer biar gak main hape muluu,"['pak', 'dediiiiiii', 'ini', 'ada', 'bocil', 'bandeel', 'pak', 'kirim', 'saja', 'ke', 'barak', 'militeer', 'biar', 'gak', 'main', 'hape', 'muluu']","['dediiiiiii', 'bocil', 'bandeel', 'kirim', 'barak', 'militeer', 'biar', 'gak', 'main', 'hape', 'muluu']","['dediiiiiii', 'bocil', 'bandeel', 'kirim', 'barak', 'militeer', 'biar', 'gak', 'main', 'hape', 'muluu']",dediiiiiii bocil bandeel kirim barak militeer biar gak main hape muluu,negatif
1924831387041071494,Tue May 20 15:09:23 +0000 2025,0,@motionsickess pak katanya mau ke barak @DediMulyadi71,pak katanya mau ke barak,pak katanya mau ke barak,"['pak', 'katanya', 'mau', 'ke', 'barak']",['barak'],['barak'],barak,netral
1924828765051580910,Tue May 20 14:57:15 +0000 2025,0,@txtdarijasputih @kemendagri Nih pejabatnya cocok dibawa ke barak militer pak wkwk @DediMulyadi71,nih pejabatnya cocok dibawa ke barak militer pak wkwk,ini pejabatnya cocok dibawa ke barak militer pak wkwk,"['ini', 'pejabatnya', 'cocok', 'dibawa', 'ke', 'barak', 'militer', 'pak', 'wkwk']","['pejabatnya', 'cocok', 'dibawa', 'barak', 'militer', 'wkwk']","['jabat', 'cocok', 'bawa', 'barak', 'militer', 'wkwk']",jabat cocok bawa barak militer wkwk,positif
1924839393950613569,Tue May 20 14:56:03 +0000 2025,0,@Vaniallie Pak @DediMulyadi71 tingal pak dedi gadang wae maen FF. Bawa aja si tetehnya ke barak.,pak tingal pak dedi gadang wae maen ff bawa aja si tetehnya ke barak,pak tingal pak dedi gadang wae main ff bawa saja si tetehnya ke barak,"['pak', 'tingal', 'pak', 'dedi', 'gadang', 'wae', 'main', 'ff', 'bawa', 'saja', 'si', 'tetehnya', 'ke', 'barak']","['tingal', 'dedi', 'gadang', 'wae', 'main', 'ff', 'bawa', 'si', 'tetehnya', 'barak']","['tingal', 'dedi', 'gadang', 'wae', 'main', 'ff', 'bawa', 'si', 'teteh', 'barak']",tingal dedi gadang wae main ff bawa si teteh barak,negatif
1924834667351658533,Tue May 20 14:28:41 +0000 2025,0,Nanya ke netizen bagus dan lebih bermanfaat mana program Retreat-nya @prabowo dengan program barak militer nya @DediMulyadi71 ? Jujur aku pilih barak militer lebih ok entah kata Anda.,nanya ke netizen bagus dan lebih bermanfaat mana program retreat nya dengan program barak militer nya jujur aku pilih barak militer lebih ok entah kata anda,bertanya ke netizen bagus dan lebih bermanfaat mana program retreat nya dengan program barak militer nya jujur aku pilih barak militer lebih ok entah kata anda,"['bertanya', 'ke', 'netizen', 'bagus', 'dan', 'lebih', 'bermanfaat', 'mana', 'program', 'retreat', 'nya', 'dengan', 'program', 'barak', 'militer', 'nya', 'jujur', 'aku', 'pilih', 'barak', 'militer', 'lebih', 'ok', 'entah', 'kata', 'anda']","['netizen', 'bagus', 'bermanfaat', 'program', 'retreat', 'nya', 'program', 'barak', 'militer', 'nya', 'jujur', 'pilih', 'barak', 'militer', 'ok']","['netizen', 'bagus', 'manfaat', 'program', 'retreat', 'nya', 'program', 'barak', 'militer', 'nya', 'jujur', 'pilih', 'barak', 'militer', 'ok']",netizen bagus manfaat program retreat nya program barak militer nya jujur pilih barak militer ok,positif
1924820314053304775,Tue May 20 13:31:38 +0000 2025,0,@DediMulyadi71 pak infokan barak yang ada jaehyun taeyong dan wonwoo..hati ini rindu....tolong infokan segera pak...,pak infokan barak yang ada jaehyun taeyong dan wonwoo hati ini rindu tolong infokan segera pak,pak infokan barak yang ada jaehyun taeyong dan wonwoo hati ini rindu tolong infokan segera pak,"['pak', 'infokan', 'barak', 'yang', 'ada', 'jaehyun', 'taeyong', 'dan', 'wonwoo', 'hati', 'ini', 'rindu', 'tolong', 'infokan', 'segera', 'pak']","['infokan', 'barak', 'jaehyun', 'taeyong', 'wonwoo', 'hati', 'rindu', 'tolong', 'infokan']","['info', 'barak', 'jaehyun', 'taeyong', 'wonwoo', 'hati', 'rindu', 'tolong', 'info']",info barak jaehyun taeyong wonwoo hati rindu tolong info,netral
1924810807856267605,Tue May 20 12:56:20 +0000 2025,0,@arch4eds @DediMulyadi71 mau barak yang ada jaehyun nya,mau barak yang ada jaehyun nya,mau barak yang ada jaehyun nya,"['mau', 'barak', 'yang', 'ada', 'jaehyun', 'nya']","['barak', 'jaehyun', 'nya']","['barak', 'jaehyun', 'nya']",barak jaehyun nya,negatif
1922257233376587833,Tue May 20 08:50:05 +0000 2025,0,@Lizeuq @DediMulyadi71 Iya kang bawa aja ini lizeuq ke barak,iya kang bawa aja ini lizeuq ke barak,iya kang bawa saja ini lizeuq ke barak,"['iya', 'kang', 'bawa', 'saja', 'ini', 'lizeuq', 'ke', 'barak']","['iya', 'kang', 'bawa', 'lizeuq', 'barak']","['iya', 'kang', 'bawa', 'lizeuq', 'barak']",iya kang bawa lizeuq barak,negatif
1924733348590862582,Tue May 20 07:46:04 +0000 2025,0,masukin barak aja enih @DediMulyadi71,masukin barak aja enih,masukkan barak saja enih,"['masukkan', 'barak', 'saja', 'enih']","['masukkan', 'barak', 'enih']","['masuk', 'barak', 'enih']",masuk barak enih,negatif
1924677790986862946,Tue May 20 07:39:49 +0000 2025,0,@chexiley @DediMulyadi71 mw di rate sm luwh,mw di rate sm luwh,now watching di rate sm luwh,"['now', 'watching', 'di', 'rate', 'sm', 'luwh']","['now', 'watching', 'rate', 'sm', 'luwh']","['now', 'watching', 'rate', 'sm', 'luwh']",now watching rate sm luwh,netral
1924724457798828547,Tue May 20 07:10:45 +0000 2025,0,@DediMulyadi71 plis bawa 22nya ke barak aja gk sopan ,plis bawa nya ke barak aja gk sopan,plis bawa nya ke barak saja gk sopan,"['plis', 'bawa', 'nya', 'ke', 'barak', 'saja', 'gk', 'sopan']","['plis', 'bawa', 'nya', 'barak', 'gk', 'sopan']","['plis', 'bawa', 'nya', 'barak', 'gk', 'sopan']",plis bawa nya barak gk sopan,negatif
1924710485330690295,Tue May 20 07:08:11 +0000 2025,0,@b4bientza @bewrrymilk Hoax anjri plis bawa blio ke barak @DediMulyadi71,hoax anjri plis bawa blio ke barak,isu bohong anjri plis bawa blio ke barak,"['isu', 'bohong', 'anjri', 'plis', 'bawa', 'blio', 'ke', 'barak']","['isu', 'bohong', 'anjri', 'plis', 'bawa', 'blio', 'barak']","['isu', 'bohong', 'anjri', 'plis', 'bawa', 'blio', 'barak']",isu bohong anjri plis bawa blio barak,netral
1924714853941592563,Tue May 20 06:32:35 +0000 2025,0,@DediMulyadi71 pak angkut dia ke barak.,pak angkut dia ke barak,pak angkut dia ke barak,"['pak', 'angkut', 'dia', 'ke', 'barak']","['angkut', 'barak']","['angkut', 'barak']",angkut barak,netral
1924668413890462170,Tue May 20 06:27:16 +0000 2025,0,@unmagnetism Masukin barak aja pak @DediMulyadi71,masukin barak aja pak,masukkan barak saja pak,"['masukkan', 'barak', 'saja', 'pak']","['masukkan', 'barak']","['masuk', 'barak']",masuk barak,negatif
1924705822199972266,Tue May 20 05:58:34 +0000 2025,0,@ZyForceEsport @DediMulyadi71 kirim ke barak pakkk,kirim ke barak pakkk,kirim ke barak pakkk,"['kirim', 'ke', 'barak', 'pakkk']","['kirim', 'barak', 'pakkk']","['kirim', 'barak', 'pakkk']",kirim barak pakkk,netral
1924509326762512860,Tue May 20 05:55:09 +0000 2025,76,@999o7i next target nih kang @DediMulyadi71 pemain timnas yg deket sm seleb siap masuk barak!,next target nih kang pemain timnas yg deket sm seleb siap masuk barak,lanjut target ini kang pemain timnas yang deket sm seleb siap masuk barak,"['lanjut', 'target', 'ini', 'kang', 'pemain', 'timnas', 'yang', 'deket', 'sm', 'seleb', 'siap', 'masuk', 'barak']","['target', 'kang', 'pemain', 'timnas', 'deket', 'sm', 'seleb', 'masuk', 'barak']","['target', 'kang', 'main', 'timnas', 'deket', 'sm', 'seleb', 'masuk', 'barak']",target kang main timnas deket sm seleb masuk barak,netral
1924702521693765752,Tue May 20 05:51:01 +0000 2025,0,@achyeron @DediMulyadi71 A aku @achyeron dan @akademiow mau masuk barak. 2 nya lagi menjalani life after break up 1 nya stress kecintaan sama lakinye.,a aku dan mau masuk barak nya lagi menjalani life after break up nya stress kecintaan sama lakinye,a aku dan mau masuk barak nya lagi menjalani life after break up nya stress kecintaan sama lakinye,"['a', 'aku', 'dan', 'mau', 'masuk', 'barak', 'nya', 'lagi', 'menjalani', 'life', 'after', 'break', 'up', 'nya', 'stress', 'kecintaan', 'sama', 'lakinye']","['a', 'masuk', 'barak', 'nya', 'menjalani', 'life', 'after', 'break', 'up', 'nya', 'stress', 'kecintaan', 'lakinye']","['a', 'masuk', 'barak', 'nya', 'jalan', 'life', 'after', 'break', 'up', 'nya', 'stress', 'cinta', 'lakinye']",a masuk barak nya jalan life after break up nya stress cinta lakinye,positif
1924703026927042880,Tue May 20 05:45:35 +0000 2025,0,Pak @DediMulyadi71 tah si malut bawa ka barak tah culametan,pak tah si malut bawa ka barak tah culametan,pak tah si malut bawa kakak barak tah culametan,"['pak', 'tah', 'si', 'malut', 'bawa', 'kakak', 'barak', 'tah', 'culametan']","['tah', 'si', 'malut', 'bawa', 'kakak', 'barak', 'tah', 'culametan']","['tah', 'si', 'malut', 'bawa', 'kakak', 'barak', 'tah', 'culametan']",tah si malut bawa kakak barak tah culametan,negatif
1924698107092357421,Tue May 20 05:26:02 +0000 2025,0,ded caranya masuk ke barak gmn sih? pengen trial seminggu duluuu @DediMulyadi71,ded caranya masuk ke barak gmn sih pengen trial seminggu duluuu,ded caranya masuk ke barak gmn sih pengen trial seminggu duluuu,"['ded', 'caranya', 'masuk', 'ke', 'barak', 'gmn', 'sih', 'pengen', 'trial', 'seminggu', 'duluuu']","['ded', 'masuk', 'barak', 'gmn', 'sih', 'pengen', 'trial', 'seminggu', 'duluuu']","['ded', 'masuk', 'barak', 'gmn', 'sih', 'ken', 'trial', 'minggu', 'duluuu']",ded masuk barak gmn sih ken trial minggu duluuu,netral
1924563270167642326,Tue May 20 04:31:32 +0000 2025,0,@minjeongbekasi @DediMulyadi71 bawa aja yang ini ke barak,bawa aja yang ini ke barak,bawa saja yang ini ke barak,"['bawa', 'saja', 'yang', 'ini', 'ke', 'barak']","['bawa', 'barak']","['bawa', 'barak']",bawa barak,negatif
1924397967374741853,Mon May 19 16:25:05 +0000 2025,0,@txtbpn Pertamina sudah gak bener ini tolong Pak @DediMulyadi71 itu pasti di dalam ada Oknum2 yg palabatu di masukin ke barak militer aja,pertamina sudah gak bener ini tolong pak itu pasti di dalam ada oknum yg palabatu di masukin ke barak militer aja,pertamina sudah gak benar ini tolong pak itu pasti di dalam ada oknum yang palabatu di masukkan ke barak militer saja,"['pertamina', 'sudah', 'gak', 'benar', 'ini', 'tolong', 'pak', 'itu', 'pasti', 'di', 'dalam', 'ada', 'oknum', 'yang', 'palabatu', 'di', 'masukkan', 'ke', 'barak', 'militer', 'saja']","['pertamina', 'gak', 'tolong', 'oknum', 'palabatu', 'masukkan', 'barak', 'militer']","['pertamina', 'gak', 'tolong', 'oknum', 'palabatu', 'masuk', 'barak', 'militer']",pertamina gak tolong oknum palabatu masuk barak militer,negatif
1924332663433007539,Mon May 19 16:18:36 +0000 2025,0,@wolfiebbun @DediMulyadi71 Barak Militer USA aja..,barak militer usa aja,barak militer usa saja,"['barak', 'militer', 'usa', 'saja']","['barak', 'militer', 'usa']","['barak', 'militer', 'usa']",barak militer usa,negatif
1924496986314871231,Mon May 19 16:18:16 +0000 2025,0,@clecmentine @take6bite @DediMulyadi71 Haha @clecmentine nanya ke Kang Dedi ya soal bawa temen ke barak? Kayaknya sih Kang Dedi bilang ini bukan piknik jadi temen mungkin ga diajak. Tapi serius kebijakan barak ini lagi ramai dibahas. Ada yang bilang bagus buat disiplin tapi banyak juga yang khawatir soal dampak,haha nanya ke kang dedi ya soal bawa temen ke barak kayaknya sih kang dedi bilang ini bukan piknik jadi temen mungkin ga diajak tapi serius kebijakan barak ini lagi ramai dibahas ada yang bilang bagus buat disiplin tapi banyak juga yang khawatir soal dampak,tertawa bertanya ke kang dedi iya soal bawa teman ke barak kayaknya sih kang dedi bilang ini bukan piknik jadi teman mungkin ga diajak tapi serius kebijakan barak ini lagi ramai dibahas ada yang bilang bagus buat disiplin tapi banyak juga yang khawatir soal dampak,"['tertawa', 'bertanya', 'ke', 'kang', 'dedi', 'iya', 'soal', 'bawa', 'teman', 'ke', 'barak', 'kayaknya', 'sih', 'kang', 'dedi', 'bilang', 'ini', 'bukan', 'piknik', 'jadi', 'teman', 'mungkin', 'ga', 'diajak', 'tapi', 'serius', 'kebijakan', 'barak', 'ini', 'lagi', 'ramai', 'dibahas', 'ada', 'yang', 'bilang', 'bagus', 'buat', 'disiplin', 'tapi', 'banyak', 'juga', 'yang', 'khawatir', 'soal', 'dampak']","['tertawa', 'kang', 'dedi', 'iya', 'bawa', 'teman', 'barak', 'kayaknya', 'sih', 'kang', 'dedi', 'bilang', 'piknik', 'teman', 'ga', 'diajak', 'serius', 'kebijakan', 'barak', 'ramai', 'dibahas', 'bilang', 'bagus', 'disiplin', 'khawatir', 'dampak']","['tertawa', 'kang', 'dedi', 'iya', 'bawa', 'teman', 'barak', 'kayak', 'sih', 'kang', 'dedi', 'bilang', 'piknik', 'teman', 'ga', 'ajak', 'serius', 'bijak', 'barak', 'ramai', 'bahas', 'bilang', 'bagus', 'disiplin', 'khawatir', 'dampak']",tertawa kang dedi iya bawa teman barak kayak sih kang dedi bilang piknik teman ga ajak serius bijak barak ramai bahas bilang bagus disiplin khawatir dampak,negatif
1924494237128876290,Mon May 19 15:55:56 +0000 2025,0,Kang @DediMulyadi71 temen saya mau dimasukin ke barak kang dedi namanya chyntia. Ini usernamenya @jaembbul. Kalo perlu diseret aja,kang temen saya mau dimasukin ke barak kang dedi namanya chyntia ini usernamenya kalo perlu diseret aja,kang teman saya mau dimasukin ke barak kang dedi namanya chyntia ini usernamenya kalau perlu diseret saja,"['kang', 'teman', 'saya', 'mau', 'dimasukin', 'ke', 'barak', 'kang', 'dedi', 'namanya', 'chyntia', 'ini', 'usernamenya', 'kalau', 'perlu', 'diseret', 'saja']","['kang', 'teman', 'dimasukin', 'barak', 'kang', 'dedi', 'namanya', 'chyntia', 'usernamenya', 'diseret']","['kang', 'teman', 'dimasukin', 'barak', 'kang', 'dedi', 'nama', 'chyntia', 'usernamenya', 'seret']",kang teman dimasukin barak kang dedi nama chyntia usernamenya seret,negatif
1924465285240938612,Mon May 19 15:38:27 +0000 2025,0,@Ashhyou4re @DediMulyadi71 bawa dia ke barak pak,bawa dia ke barak pak,bawa dia ke barak pak,"['bawa', 'dia', 'ke', 'barak', 'pak']","['bawa', 'barak']","['bawa', 'barak']",bawa barak,netral
1924479533245403276,Mon May 19 14:58:17 +0000 2025,0,bawa i ke barak @DediMulyadi71,bawa i ke barak,bawa i ke barak,"['bawa', 'i', 'ke', 'barak']","['bawa', 'i', 'barak']","['bawa', 'i', 'barak']",bawa i barak,netral
1924396795427451194,Mon May 19 14:25:23 +0000 2025,0,@lumierecb @614stupidtweets @bibblepuddin_ @DediMulyadi71 PAK SY MAU KE BARAK PAK ,pak sy mau ke barak pak,pak saya mau ke barak pak,"['pak', 'saya', 'mau', 'ke', 'barak', 'pak']",['barak'],['barak'],barak,netral
1924466480223224285,Mon May 19 14:05:38 +0000 2025,0,kang dedi sita aja nih hp si alchives ngetweet mulu hari hari di bawa ke barak jg ga papa kang @DediMulyadi71,kang dedi sita aja nih hp si alchives ngetweet mulu hari hari di bawa ke barak jg ga papa kang,kang dedi sita saja ini hp si alchives ngetweet melulu hari hari di bawa ke barak juga ga papa kang,"['kang', 'dedi', 'sita', 'saja', 'ini', 'hp', 'si', 'alchives', 'ngetweet', 'melulu', 'hari', 'hari', 'di', 'bawa', 'ke', 'barak', 'juga', 'ga', 'papa', 'kang']","['kang', 'dedi', 'sita', 'hp', 'si', 'alchives', 'ngetweet', 'melulu', 'bawa', 'barak', 'ga', 'papa', 'kang']","['kang', 'dedi', 'sita', 'hp', 'si', 'alchives', 'ngetweet', 'melulu', 'bawa', 'barak', 'ga', 'papa', 'kang']",kang dedi sita hp si alchives ngetweet melulu bawa barak ga papa kang,negatif
1924465139874758815,Mon May 19 14:00:18 +0000 2025,0,Kang @DediMulyadi71 tolong ini masukin ke barak kalo bisa jangan dilepas selamanya,kang tolong ini masukin ke barak kalo bisa jangan dilepas selamanya,kang tolong ini masukkan ke barak kalau bisa jangan dilepas selamanya,"['kang', 'tolong', 'ini', 'masukkan', 'ke', 'barak', 'kalau', 'bisa', 'jangan', 'dilepas', 'selamanya']","['kang', 'tolong', 'masukkan', 'barak', 'dilepas']","['kang', 'tolong', 'masuk', 'barak', 'lepas']",kang tolong masuk barak lepas,negatif
1924432328786575764,Mon May 19 13:59:48 +0000 2025,0,@trashcrashh @kaaragey @DediMulyadi71 hihihih otw barak sm ibam,hihihih otw barak sm ibam,"hihihih on the way, sedang di jalan barak sm ibam","['hihihih', 'on', 'the', 'way', ',', 'sedang', 'di', 'jalan', 'barak', 'sm', 'ibam']","['hihihih', 'on', 'the', 'way', ',', 'jalan', 'barak', 'sm', 'ibam']","['hihihih', 'on', 'the', 'way', '', 'jalan', 'barak', 'sm', 'ibam']",hihihih on the way  jalan barak sm ibam,positif
1924445636646277417,Mon May 19 13:53:11 +0000 2025,1,@kompascom Masukin ke barak ato ke pesantren ga nih @DediMulyadi71 ?ato @KAI121 suruh minta ganti ke Prabowo alias Presiden RI? Mengingat konon Ketua Dewan Pembina GRIB @prabowo .,masukin ke barak ato ke pesantren ga nih ato suruh minta ganti ke prabowo alias presiden ri mengingat konon ketua dewan pembina grib,masukkan ke barak atau ke pesantren ga ini atau suruh minta ganti ke prabowo alias presiden ri mengingat konon ketua dewan pembina grib,"['masukkan', 'ke', 'barak', 'atau', 'ke', 'pesantren', 'ga', 'ini', 'atau', 'suruh', 'minta', 'ganti', 'ke', 'prabowo', 'alias', 'presiden', 'ri', 'mengingat', 'konon', 'ketua', 'dewan', 'pembina', 'grib']","['masukkan', 'barak', 'pesantren', 'ga', 'suruh', 'ganti', 'prabowo', 'alias', 'presiden', 'ri', 'konon', 'ketua', 'dewan', 'pembina', 'grib']","['masuk', 'barak', 'pesantren', 'ga', 'suruh', 'ganti', 'prabowo', 'alias', 'presiden', 'ri', 'konon', 'ketua', 'dewan', 'bina', 'grib']",masuk barak pesantren ga suruh ganti prabowo alias presiden ri konon ketua dewan bina grib,netral
1924284957205418105,Mon May 19 13:47:03 +0000 2025,0,@NenkMonica . TENTARA CARI PROYEK DI DUNIA PENDIDIKAN Tugas utama tentara mengamankan bukan mendidik Kalau tentara mengajar di pedalaman krn terlatih operasi di medan sulit/terpencil tetapi tdk dimaklumi sbg tenaga guru Barak Militer: job yg diusahakan @DediMulyadi71 utk tentara,tentara cari proyek di dunia pendidikan tugas utama tentara mengamankan bukan mendidik kalau tentara mengajar di pedalaman krn terlatih operasi di medan sulit terpencil tetapi tdk dimaklumi sbg tenaga guru barak militer job yg diusahakan utk tentara,tentara cari proyek di dunia pendidikan tugas utama tentara mengamankan bukan mendidik kalau tentara mengajar di pedalaman karena terlatih operasi di medan sulit terpencil tetapi tidak dimaklumi sbg tenaga guru barak militer job yang diusahakan untuk tentara,"['tentara', 'cari', 'proyek', 'di', 'dunia', 'pendidikan', 'tugas', 'utama', 'tentara', 'mengamankan', 'bukan', 'mendidik', 'kalau', 'tentara', 'mengajar', 'di', 'pedalaman', 'karena', 'terlatih', 'operasi', 'di', 'medan', 'sulit', 'terpencil', 'tetapi', 'tidak', 'dimaklumi', 'sbg', 'tenaga', 'guru', 'barak', 'militer', 'job', 'yang', 'diusahakan', 'untuk', 'tentara']","['tentara', 'cari', 'proyek', 'dunia', 'pendidikan', 'tugas', 'utama', 'tentara', 'mengamankan', 'mendidik', 'tentara', 'mengajar', 'pedalaman', 'terlatih', 'operasi', 'medan', 'sulit', 'terpencil', 'dimaklumi', 'sbg', 'tenaga', 'guru', 'barak', 'militer', 'job', 'diusahakan', 'tentara']","['tentara', 'cari', 'proyek', 'dunia', 'didik', 'tugas', 'utama', 'tentara', 'aman', 'didik', 'tentara', 'ajar', 'dalam', 'latih', 'operasi', 'medan', 'sulit', 'pencil', 'maklum', 'sbg', 'tenaga', 'guru', 'barak', 'militer', 'job', 'usaha', 'tentara']",tentara cari proyek dunia didik tugas utama tentara aman didik tentara ajar dalam latih operasi medan sulit pencil maklum sbg tenaga guru barak militer job usaha tentara,negatif
1924116932552450466,Mon May 19 13:34:23 +0000 2025,0,@EunseokMU @DediMulyadi71 minat masuk barak,minat masuk barak,minat masuk barak,"['minat', 'masuk', 'barak']","['minat', 'masuk', 'barak']","['minat', 'masuk', 'barak']",minat masuk barak,positif
1924433937620926582,Mon May 19 13:24:17 +0000 2025,0,@MacUntd @DediMulyadi71 Pak angkut aku ke barak pak biar aku gak kesepian,pak angkut aku ke barak pak biar aku gak kesepian,pak angkut aku ke barak pak biar aku gak kesepian,"['pak', 'angkut', 'aku', 'ke', 'barak', 'pak', 'biar', 'aku', 'gak', 'kesepian']","['angkut', 'barak', 'biar', 'gak', 'kesepian']","['angkut', 'barak', 'biar', 'gak', 'sepi']",angkut barak biar gak sepi,positif
1923947003329052952,Mon May 19 05:42:29 +0000 2025,0,@Bobyroy1978Boby @bagindo_kopi @DediMulyadi71 Otakmu ke mana? Duit 6 milyar buat bantu yang putus sekolah. Udah sekolah dibawa ke barak. Bayar lagi,otakmu ke mana duit milyar buat bantu yang putus sekolah udah sekolah dibawa ke barak bayar lagi,otakmu ke mana duit milyar buat bantu yang putus sekolah sudah sekolah dibawa ke barak bayar lagi,"['otakmu', 'ke', 'mana', 'duit', 'milyar', 'buat', 'bantu', 'yang', 'putus', 'sekolah', 'sudah', 'sekolah', 'dibawa', 'ke', 'barak', 'bayar', 'lagi']","['otakmu', 'duit', 'milyar', 'bantu', 'putus', 'sekolah', 'sekolah', 'dibawa', 'barak', 'bayar']","['otak', 'duit', 'milyar', 'bantu', 'putus', 'sekolah', 'sekolah', 'bawa', 'barak', 'bayar']",otak duit milyar bantu putus sekolah sekolah bawa barak bayar,negatif
1924311608765129074,Mon May 19 05:35:23 +0000 2025,0,@Dennssuu @DediMulyadi71 pak mohon dibawa ke barak aja cewek kek gini ,pak mohon dibawa ke barak aja cewek kek gini,pak mohon dibawa ke barak saja cewek seperti gini,"['pak', 'mohon', 'dibawa', 'ke', 'barak', 'saja', 'cewek', 'seperti', 'gini']","['mohon', 'dibawa', 'barak', 'cewek', 'gini']","['mohon', 'bawa', 'barak', 'cewek', 'gin']",mohon bawa barak cewek gin,negatif
1924117485919600701,Mon May 19 05:14:27 +0000 2025,0,@maksimalhidup @DediMulyadi71 lu harusnya ikut masuk barak,lu harusnya ikut masuk barak,kamu harusnya ikut masuk barak,"['kamu', 'harusnya', 'ikut', 'masuk', 'barak']","['masuk', 'barak']","['masuk', 'barak']",masuk barak,negatif
1924328258788880835,Mon May 19 04:56:23 +0000 2025,0,senen males gini anj pak @DediMulyadi71 kirim saya ke barak dung biar adrenaline terpacu ,senen males gini anj pak kirim saya ke barak dung biar adrenaline terpacu,senen males gini anj pak kirim saya ke barak dung biar adrenaline terpacu,"['senen', 'males', 'gini', 'anj', 'pak', 'kirim', 'saya', 'ke', 'barak', 'dung', 'biar', 'adrenaline', 'terpacu']","['senen', 'males', 'gini', 'anj', 'kirim', 'barak', 'dung', 'biar', 'adrenaline', 'terpacu']","['senen', 'males', 'gin', 'anj', 'kirim', 'barak', 'dung', 'biar', 'adrenaline', 'pacu']",senen males gin anj kirim barak dung biar adrenaline pacu,negatif
1924318299892183469,Mon May 19 04:16:49 +0000 2025,0,tolong masukin gua ke barak @DediMulyadi71 siapa tau keluar dari barak langsung feel worthy,tolong masukin gua ke barak siapa tau keluar dari barak langsung feel worthy,tolong masukkan saya ke barak siapa tahu keluar dari barak langsung feel worthy,"['tolong', 'masukkan', 'saya', 'ke', 'barak', 'siapa', 'tahu', 'keluar', 'dari', 'barak', 'langsung', 'feel', 'worthy']","['tolong', 'masukkan', 'barak', 'barak', 'langsung', 'feel', 'worthy']","['tolong', 'masuk', 'barak', 'barak', 'langsung', 'feel', 'worthy']",tolong masuk barak barak langsung feel worthy,netral
1924284373526040965,Mon May 19 04:03:21 +0000 2025,0,@sctrawbn Udah kecanduan ini harus dibawa ke barak @DediMulyadi71,udah kecanduan ini harus dibawa ke barak,sudah kecanduan ini harus dibawa ke barak,"['sudah', 'kecanduan', 'ini', 'harus', 'dibawa', 'ke', 'barak']","['kecanduan', 'dibawa', 'barak']","['candu', 'bawa', 'barak']",candu bawa barak,negatif
1924309092899918110,Mon May 19 03:40:14 +0000 2025,0,@DediMulyadi71 mau ke barak aja gamau skripsian,mau ke barak aja gamau skripsian,mau ke barak saja gamau skripsian,"['mau', 'ke', 'barak', 'saja', 'gamau', 'skripsian']","['barak', 'gamau', 'skripsian']","['barak', 'gamau', 'skripsi']",barak gamau skripsi,negatif
1924119703020278189,Mon May 19 02:58:15 +0000 2025,0,@femininormenon @DediMulyadi71 bawa dia ke barak,bawa dia ke barak,bawa dia ke barak,"['bawa', 'dia', 'ke', 'barak']","['bawa', 'barak']","['bawa', 'barak']",bawa barak,netral
1924055126865502251,Mon May 19 02:45:37 +0000 2025,0,@BaseBDG kang dedi stop ngurusin barak sekarang waktunya ngurusin preman-preman ini @DediMulyadi71,kang dedi stop ngurusin barak sekarang waktunya ngurusin preman preman ini,kang dedi stop ngurusin barak sekarang waktunya ngurusin preman preman ini,"['kang', 'dedi', 'stop', 'ngurusin', 'barak', 'sekarang', 'waktunya', 'ngurusin', 'preman', 'preman', 'ini']","['kang', 'dedi', 'stop', 'ngurusin', 'barak', 'ngurusin', 'preman', 'preman']","['kang', 'dedi', 'stop', 'ngurusin', 'barak', 'ngurusin', 'preman', 'preman']",kang dedi stop ngurusin barak ngurusin preman preman,negatif
1924274359226774007,Mon May 19 02:38:45 +0000 2025,0,@altaestt wah cocok nih dibawa ke barak @DediMulyadi71,wah cocok nih dibawa ke barak,wah cocok ini dibawa ke barak,"['wah', 'cocok', 'ini', 'dibawa', 'ke', 'barak']","['cocok', 'dibawa', 'barak']","['cocok', 'bawa', 'barak']",cocok bawa barak,positif
